"","topic","term","beta"
"27683",31,"character",9.86987035304054e-06
"27684",1,"bunch",0.000296867563071846
"27685",2,"bunch",1.39057808295589e-05
"27686",3,"bunch",0.0003436012074042
"27687",4,"bunch",7.79025387586893e-06
"27688",5,"bunch",6.52696881463085e-06
"27689",6,"bunch",0.000585037563240659
"27690",7,"bunch",0.00164541460816513
"27691",8,"bunch",1.39381844541269e-05
"27692",9,"bunch",1.02197859932769e-05
"27693",10,"bunch",0.00126599434159233
"27694",11,"bunch",9.02988409216573e-06
"27695",12,"bunch",1.038051743018e-05
"27696",13,"bunch",4.81054563804638e-05
"27697",14,"bunch",1.27062003533435e-05
"27698",15,"bunch",0.000882334609665213
"27699",16,"bunch",0.000197226703981546
"27700",17,"bunch",7.64723815871896e-06
"27701",18,"bunch",0.000247952318527463
"27702",19,"bunch",9.26234876513325e-06
"27703",20,"bunch",0.000374625848674275
"27704",21,"bunch",0.00118394030435028
"27705",22,"bunch",0.000258608015710169
"27706",23,"bunch",0.00182961890737321
"27707",24,"bunch",0.00120310038155455
"27708",25,"bunch",6.72439742469321e-06
"27709",26,"bunch",0.000646155437668674
"27710",27,"bunch",6.03081645408543e-05
"27711",28,"bunch",0.000870179478308673
"27712",29,"bunch",0.00114628876555328
"27713",30,"bunch",1.73367044972899e-05
"27714",31,"bunch",9.86987035304054e-06
"27715",1,"atg",4.8601977467771e-06
"27716",2,"atg",1.39057808295589e-05
"27717",3,"atg",6.45325024885483e-06
"27718",4,"atg",7.79025387586893e-06
"27719",5,"atg",4.06269047757373e-05
"27720",6,"atg",1.6734944444499e-05
"27721",7,"atg",1.48618724246396e-05
"27722",8,"atg",0.0003052165470744
"27723",9,"atg",1.02197859932769e-05
"27724",10,"atg",9.81395132022756e-06
"27725",11,"atg",9.02988409216573e-06
"27726",12,"atg",1.038051743018e-05
"27727",13,"atg",2.79169508690462e-05
"27728",14,"atg",1.27062003533435e-05
"27729",15,"atg",6.21097251711676e-06
"27730",16,"atg",1.02266113537318e-05
"27731",17,"atg",7.64723815871896e-06
"27732",18,"atg",1.28568390823706e-05
"27733",19,"atg",9.26234876513325e-06
"27734",20,"atg",8.75381180164409e-06
"27735",21,"atg",5.24675067494919e-06
"27736",22,"atg",1.18097339703061e-05
"27737",23,"atg",1.26465943965651e-05
"27738",24,"atg",1.42224772334581e-05
"27739",25,"atg",6.72439742469321e-06
"27740",26,"atg",7.63854050951541e-06
"27741",27,"atg",1.66955322756851e-05
"27742",28,"atg",9.9786976162956e-06
"27743",29,"atg",4.8948936485884e-05
"27744",30,"atg",1.73367044972899e-05
"27745",31,"atg",9.86987035304054e-06
"27746",1,"partition",4.8601977467771e-06
"27747",2,"partition",1.39057808295589e-05
"27748",3,"partition",6.45325024885483e-06
"27749",4,"partition",7.79025387586893e-06
"27750",5,"partition",0.00299027136541144
"27751",6,"partition",1.6734944444499e-05
"27752",7,"partition",1.48618724246396e-05
"27753",8,"partition",1.39381844541269e-05
"27754",9,"partition",0.000410666828645491
"27755",10,"partition",9.81395132022756e-06
"27756",11,"partition",9.02988409216573e-06
"27757",12,"partition",3.74968550185271e-05
"27758",13,"partition",7.72844535762875e-06
"27759",14,"partition",1.27062003533435e-05
"27760",15,"partition",6.21097251711676e-06
"27761",16,"partition",1.02266113537318e-05
"27762",17,"partition",7.64723815871896e-06
"27763",18,"partition",1.28568390823706e-05
"27764",19,"partition",9.26234876513325e-06
"27765",20,"partition",8.75381180164409e-06
"27766",21,"partition",5.24675067494919e-06
"27767",22,"partition",1.18097339703061e-05
"27768",23,"partition",0.0143171740765582
"27769",24,"partition",1.42224772334581e-05
"27770",25,"partition",0.00871931043264154
"27771",26,"partition",2.75921935457391e-05
"27772",27,"partition",1.66955322756851e-05
"27773",28,"partition",9.9786976162956e-06
"27774",29,"partition",1.35508774837099e-05
"27775",30,"partition",1.73367044972899e-05
"27776",31,"partition",9.86987035304054e-06
"27777",1,"transfer",0.000233387701044657
"27778",2,"transfer",0.00164853750774537
"27779",3,"transfer",0.00192819660603432
"27780",4,"transfer",7.79025387586893e-06
"27781",5,"transfer",6.52696881463085e-06
"27782",6,"transfer",1.6734944444499e-05
"27783",7,"transfer",0.000247797977530424
"27784",8,"transfer",1.39381844541269e-05
"27785",9,"transfer",0.000170398603054163
"27786",10,"transfer",0.00044563163774116
"27787",11,"transfer",0.000410028734125752
"27788",12,"transfer",1.038051743018e-05
"27789",13,"transfer",7.72844535762875e-06
"27790",14,"transfer",1.27062003533435e-05
"27791",15,"transfer",0.00248856127777005
"27792",16,"transfer",1.02266113537318e-05
"27793",17,"transfer",8.75527314735032e-05
"27794",18,"transfer",1.28568390823706e-05
"27795",19,"transfer",0.0005657570019759
"27796",20,"transfer",7.73548187152623e-05
"27797",21,"transfer",0.000183421357625872
"27798",22,"transfer",1.18097339703061e-05
"27799",23,"transfer",1.26465943965651e-05
"27800",24,"transfer",1.42224772334581e-05
"27801",25,"transfer",7.69871880312807e-05
"27802",26,"transfer",7.63854050951541e-06
"27803",27,"transfer",1.66955322756851e-05
"27804",28,"transfer",6.21120782643184e-05
"27805",29,"transfer",0.000756910116529367
"27806",30,"transfer",0.00291573823782293
"27807",31,"transfer",9.86987035304054e-06
"27808",1,"listener",4.8601977467771e-06
"27809",2,"listener",0.000340832126212721
"27810",3,"listener",0.000326743809546432
"27811",4,"listener",7.79025387586893e-06
"27812",5,"listener",6.52696881463085e-06
"27813",6,"listener",1.6734944444499e-05
"27814",7,"listener",1.48618724246396e-05
"27815",8,"listener",1.39381844541269e-05
"27816",9,"listener",9.03091945237199e-05
"27817",10,"listener",9.81395132022756e-06
"27818",11,"listener",9.02988409216573e-06
"27819",12,"listener",0.000227311218136956
"27820",13,"listener",7.72844535762875e-06
"27821",14,"listener",1.27062003533435e-05
"27822",15,"listener",6.21097251711676e-06
"27823",16,"listener",1.02266113537318e-05
"27824",17,"listener",2.76236114874151e-05
"27825",18,"listener",0.000214367250035307
"27826",19,"listener",9.26234876513325e-06
"27827",20,"listener",0.00165517797772848
"27828",21,"listener",5.24675067494919e-06
"27829",22,"listener",1.18097339703061e-05
"27830",23,"listener",0.00434034428530458
"27831",24,"listener",1.42224772334581e-05
"27832",25,"listener",0.00634794124966922
"27833",26,"listener",0.000386757948197765
"27834",27,"listener",1.66955322756851e-05
"27835",28,"listener",9.9786976162956e-06
"27836",29,"listener",1.35508774837099e-05
"27837",30,"listener",0.00124009985136905
"27838",31,"listener",9.86987035304054e-06
"27839",1,"monitor",4.8601977467771e-06
"27840",2,"monitor",0.000885709368517991
"27841",3,"monitor",4.01680459643893e-05
"27842",4,"monitor",7.79025387586893e-06
"27843",5,"monitor",6.52696881463085e-06
"27844",6,"monitor",0.0281258567818238
"27845",7,"monitor",1.48618724246396e-05
"27846",8,"monitor",0.00048726552371207
"27847",9,"monitor",1.02197859932769e-05
"27848",10,"monitor",0.000650722313703951
"27849",11,"monitor",0.00024491156058251
"27850",12,"monitor",1.038051743018e-05
"27851",13,"monitor",7.72844535762875e-06
"27852",14,"monitor",1.27062003533435e-05
"27853",15,"monitor",6.21097251711676e-06
"27854",16,"monitor",1.02266113537318e-05
"27855",17,"monitor",0.000347245584746552
"27856",18,"monitor",0.000247952318527463
"27857",19,"monitor",0.000589952421680715
"27858",20,"monitor",5.44878164107229e-05
"27859",21,"monitor",4.63639676636237e-05
"27860",22,"monitor",1.18097339703061e-05
"27861",23,"monitor",0.000475148637699712
"27862",24,"monitor",1.42224772334581e-05
"27863",25,"monitor",0.00121875753538833
"27864",26,"monitor",0.000406711601233989
"27865",27,"monitor",1.66955322756851e-05
"27866",28,"monitor",9.9786976162956e-06
"27867",29,"monitor",4.8948936485884e-05
"27868",30,"monitor",1.73367044972899e-05
"27869",31,"monitor",0.000370823583445813
"27870",1,"consumercontrollerclient",4.8601977467771e-06
"27871",2,"consumercontrollerclient",1.39057808295589e-05
"27872",3,"consumercontrollerclient",6.45325024885483e-06
"27873",4,"consumercontrollerclient",0.000251989819553967
"27874",5,"consumercontrollerclient",6.52696881463085e-06
"27875",6,"consumercontrollerclient",1.6734944444499e-05
"27876",7,"consumercontrollerclient",1.48618724246396e-05
"27877",8,"consumercontrollerclient",1.39381844541269e-05
"27878",9,"consumercontrollerclient",1.02197859932769e-05
"27879",10,"consumercontrollerclient",9.81395132022756e-06
"27880",11,"consumercontrollerclient",9.02988409216573e-06
"27881",12,"consumercontrollerclient",1.038051743018e-05
"27882",13,"consumercontrollerclient",7.72844535762875e-06
"27883",14,"consumercontrollerclient",1.27062003533435e-05
"27884",15,"consumercontrollerclient",6.21097251711676e-06
"27885",16,"consumercontrollerclient",1.02266113537318e-05
"27886",17,"consumercontrollerclient",7.64723815871896e-06
"27887",18,"consumercontrollerclient",1.28568390823706e-05
"27888",19,"consumercontrollerclient",9.26234876513325e-06
"27889",20,"consumercontrollerclient",8.75381180164409e-06
"27890",21,"consumercontrollerclient",5.24675067494919e-06
"27891",22,"consumercontrollerclient",1.18097339703061e-05
"27892",23,"consumercontrollerclient",1.26465943965651e-05
"27893",24,"consumercontrollerclient",1.42224772334581e-05
"27894",25,"consumercontrollerclient",6.72439742469321e-06
"27895",26,"consumercontrollerclient",7.63854050951541e-06
"27896",27,"consumercontrollerclient",1.66955322756851e-05
"27897",28,"consumercontrollerclient",9.9786976162956e-06
"27898",29,"consumercontrollerclient",1.35508774837099e-05
"27899",30,"consumercontrollerclient",1.73367044972899e-05
"27900",31,"consumercontrollerclient",9.86987035304054e-06
"27901",1,"cook",4.8601977467771e-06
"27902",2,"cook",1.39057808295589e-05
"27903",3,"cook",6.45325024885483e-06
"27904",4,"cook",7.79025387586893e-06
"27905",5,"cook",6.52696881463085e-06
"27906",6,"cook",1.6734944444499e-05
"27907",7,"cook",1.48618724246396e-05
"27908",8,"cook",1.39381844541269e-05
"27909",9,"cook",1.02197859932769e-05
"27910",10,"cook",9.81395132022756e-06
"27911",11,"cook",7.97943870392692e-05
"27912",12,"cook",1.038051743018e-05
"27913",13,"cook",7.72844535762875e-06
"27914",14,"cook",1.27062003533435e-05
"27915",15,"cook",6.21097251711676e-06
"27916",16,"cook",1.02266113537318e-05
"27917",17,"cook",7.64723815871896e-06
"27918",18,"cook",1.28568390823706e-05
"27919",19,"cook",9.26234876513325e-06
"27920",20,"cook",8.75381180164409e-06
"27921",21,"cook",5.24675067494919e-06
"27922",22,"cook",1.18097339703061e-05
"27923",23,"cook",1.26465943965651e-05
"27924",24,"cook",1.42224772334581e-05
"27925",25,"cook",6.72439742469321e-06
"27926",26,"cook",7.63854050951541e-06
"27927",27,"cook",0.000409209222662208
"27928",28,"cook",9.9786976162956e-06
"27929",29,"cook",1.35508774837099e-05
"27930",30,"cook",1.73367044972899e-05
"27931",31,"cook",9.86987035304054e-06
"27932",1,"aspect",4.8601977467771e-06
"27933",2,"aspect",1.39057808295589e-05
"27934",3,"aspect",0.0003436012074042
"27935",4,"aspect",7.79025387586893e-06
"27936",5,"aspect",0.00128527456735612
"27937",6,"aspect",1.6734944444499e-05
"27938",7,"aspect",1.48618724246396e-05
"27939",8,"aspect",0.00252621406205398
"27940",9,"aspect",0.000891203279828149
"27941",10,"aspect",0.00124035800709698
"27942",11,"aspect",9.02988409216573e-06
"27943",12,"aspect",1.038051743018e-05
"27944",13,"aspect",7.72844535762875e-06
"27945",14,"aspect",1.27062003533435e-05
"27946",15,"aspect",0.0013366209400383
"27947",16,"aspect",1.02266113537318e-05
"27948",17,"aspect",7.64723815871896e-06
"27949",18,"aspect",1.28568390823706e-05
"27950",19,"aspect",9.26234876513325e-06
"27951",20,"aspect",5.44878164107229e-05
"27952",21,"aspect",0.00219816499007092
"27953",22,"aspect",1.18097339703061e-05
"27954",23,"aspect",0.000111754175104382
"27955",24,"aspect",5.13749117434923e-05
"27956",25,"aspect",2.42900950763401e-05
"27957",26,"aspect",7.63854050951541e-06
"27958",27,"aspect",6.03081645408543e-05
"27959",28,"aspect",0.00201711385256518
"27960",29,"aspect",0.0015356674145772
"27961",30,"aspect",1.73367044972899e-05
"27962",31,"aspect",0.000345041175367757
"27963",1,"runtime",4.8601977467771e-06
"27964",2,"runtime",0.000159206378777631
"27965",3,"runtime",6.45325024885483e-06
"27966",4,"runtime",0.00010954007290841
"27967",5,"runtime",6.52696881463085e-06
"27968",6,"runtime",6.04505305057421e-05
"27969",7,"runtime",1.48618724246396e-05
"27970",8,"runtime",0.00347286874056987
"27971",9,"runtime",0.00065093505423682
"27972",10,"runtime",0.00339381010470629
"27973",11,"runtime",9.02988409216573e-06
"27974",12,"runtime",1.038051743018e-05
"27975",13,"runtime",0.000149047983937551
"27976",14,"runtime",0.000245047154833416
"27977",15,"runtime",0.00050917083828732
"27978",16,"runtime",0.00126579866185477
"27979",17,"runtime",7.64723815871896e-06
"27980",18,"runtime",0.000550217934956868
"27981",19,"runtime",3.34577684699492e-05
"27982",20,"runtime",0.0016094439731194
"27983",21,"runtime",0.0021844592510747
"27984",22,"runtime",4.26595191877888e-05
"27985",23,"runtime",1.26465943965651e-05
"27986",24,"runtime",0.00153747229214486
"27987",25,"runtime",6.72439742469321e-06
"27988",26,"runtime",7.63854050951541e-06
"27989",27,"runtime",1.66955322756851e-05
"27990",28,"runtime",0.000400979052476467
"27991",29,"runtime",0.000438327585509799
"27992",30,"runtime",1.73367044972899e-05
"27993",31,"runtime",0.00111851341770941
"27994",1,"refreshscope",4.8601977467771e-06
"27995",2,"refreshscope",1.39057808295589e-05
"27996",3,"refreshscope",6.45325024885483e-06
"27997",4,"refreshscope",0.000251989819553967
"27998",5,"refreshscope",6.52696881463085e-06
"27999",6,"refreshscope",1.6734944444499e-05
"28000",7,"refreshscope",1.48618724246396e-05
"28001",8,"refreshscope",1.39381844541269e-05
"28002",9,"refreshscope",1.02197859932769e-05
"28003",10,"refreshscope",9.81395132022756e-06
"28004",11,"refreshscope",9.02988409216573e-06
"28005",12,"refreshscope",1.038051743018e-05
"28006",13,"refreshscope",7.72844535762875e-06
"28007",14,"refreshscope",1.27062003533435e-05
"28008",15,"refreshscope",6.21097251711676e-06
"28009",16,"refreshscope",1.02266113537318e-05
"28010",17,"refreshscope",7.64723815871896e-06
"28011",18,"refreshscope",1.28568390823706e-05
"28012",19,"refreshscope",9.26234876513325e-06
"28013",20,"refreshscope",8.75381180164409e-06
"28014",21,"refreshscope",5.24675067494919e-06
"28015",22,"refreshscope",1.18097339703061e-05
"28016",23,"refreshscope",1.26465943965651e-05
"28017",24,"refreshscope",1.42224772334581e-05
"28018",25,"refreshscope",6.72439742469321e-06
"28019",26,"refreshscope",7.63854050951541e-06
"28020",27,"refreshscope",1.66955322756851e-05
"28021",28,"refreshscope",9.9786976162956e-06
"28022",29,"refreshscope",1.35508774837099e-05
"28023",30,"refreshscope",1.73367044972899e-05
"28024",31,"refreshscope",9.86987035304054e-06
"28025",1,"belong",0.000119123949395717
"28026",2,"belong",1.39057808295589e-05
"28027",3,"belong",0.000293029013830898
"28028",4,"belong",7.79025387586893e-06
"28029",5,"belong",0.000824925431881184
"28030",6,"belong",1.6734944444499e-05
"28031",7,"belong",0.000636024819373399
"28032",8,"belong",5.0347979781661e-05
"28033",9,"belong",1.02197859932769e-05
"28034",10,"belong",9.81395132022756e-06
"28035",11,"belong",0.00142431994303423
"28036",12,"belong",0.000254427555725303
"28037",13,"belong",0.000451875566608814
"28038",14,"belong",4.58977652790681e-05
"28039",15,"belong",6.21097251711676e-06
"28040",16,"belong",1.02266113537318e-05
"28041",17,"belong",0.00478200046371708
"28042",18,"belong",1.28568390823706e-05
"28043",19,"belong",0.000106044027584397
"28044",20,"belong",0.00016882282793342
"28045",21,"belong",3.26582286673988e-05
"28046",22,"belong",1.18097339703061e-05
"28047",23,"belong",1.26465943965651e-05
"28048",24,"belong",1.42224772334581e-05
"28049",25,"belong",0.000340472652805984
"28050",26,"belong",8.74531526544101e-05
"28051",27,"belong",0.00455240928785328
"28052",28,"belong",0.00131331321381687
"28053",29,"belong",1.35508774837099e-05
"28054",30,"belong",1.73367044972899e-05
"28055",31,"belong",6.14346865091509e-05
"28056",1,"de",4.8601977467771e-06
"28057",2,"de",1.39057808295589e-05
"28058",3,"de",6.45325024885483e-06
"28059",4,"de",7.79025387586893e-06
"28060",5,"de",6.52696881463085e-06
"28061",6,"de",1.6734944444499e-05
"28062",7,"de",1.48618724246396e-05
"28063",8,"de",1.39381844541269e-05
"28064",9,"de",1.02197859932769e-05
"28065",10,"de",9.81395132022756e-06
"28066",11,"de",9.02988409216573e-06
"28067",12,"de",1.038051743018e-05
"28068",13,"de",7.72844535762875e-06
"28069",14,"de",1.27062003533435e-05
"28070",15,"de",6.21097251711676e-06
"28071",16,"de",1.02266113537318e-05
"28072",17,"de",7.64723815871896e-06
"28073",18,"de",0.000382292592496088
"28074",19,"de",9.26234876513325e-06
"28075",20,"de",8.75381180164409e-06
"28076",21,"de",5.24675067494919e-06
"28077",22,"de",0.000351157371362617
"28078",23,"de",1.26465943965651e-05
"28079",24,"de",1.42224772334581e-05
"28080",25,"de",6.72439742469321e-06
"28081",26,"de",7.63854050951541e-06
"28082",27,"de",1.66955322756851e-05
"28083",28,"de",9.9786976162956e-06
"28084",29,"de",1.35508774837099e-05
"28085",30,"de",1.73367044972899e-05
"28086",31,"de",9.86987035304054e-06
"28087",1,"metadata",4.8601977467771e-06
"28088",2,"metadata",1.39057808295589e-05
"28089",3,"metadata",6.45325024885483e-06
"28090",4,"metadata",7.79025387586893e-06
"28091",5,"metadata",6.52696881463085e-06
"28092",6,"metadata",1.6734944444499e-05
"28093",7,"metadata",1.48618724246396e-05
"28094",8,"metadata",1.39381844541269e-05
"28095",9,"metadata",1.02197859932769e-05
"28096",10,"metadata",9.81395132022756e-06
"28097",11,"metadata",9.02988409216573e-06
"28098",12,"metadata",1.038051743018e-05
"28099",13,"metadata",7.72844535762875e-06
"28100",14,"metadata",1.27062003533435e-05
"28101",15,"metadata",6.21097251711676e-06
"28102",16,"metadata",1.02266113537318e-05
"28103",17,"metadata",0.000227387344774376
"28104",18,"metadata",1.28568390823706e-05
"28105",19,"metadata",9.26234876513325e-06
"28106",20,"metadata",8.75381180164409e-06
"28107",21,"metadata",5.24675067494919e-06
"28108",22,"metadata",1.18097339703061e-05
"28109",23,"metadata",1.26465943965651e-05
"28110",24,"metadata",0.000422899256843834
"28111",25,"metadata",6.72439742469321e-06
"28112",26,"metadata",7.63854050951541e-06
"28113",27,"metadata",1.66955322756851e-05
"28114",28,"metadata",9.9786976162956e-06
"28115",29,"metadata",1.35508774837099e-05
"28116",30,"metadata",1.73367044972899e-05
"28117",31,"metadata",9.86987035304054e-06
"28118",1,"area",8.10360321794037e-05
"28119",2,"area",0.00168486265723239
"28120",3,"area",0.000748178755990613
"28121",4,"area",7.79025387586893e-06
"28122",5,"area",6.52696881463085e-06
"28123",6,"area",0.000803615493546875
"28124",7,"area",1.48618724246396e-05
"28125",8,"area",1.39381844541269e-05
"28126",9,"area",1.02197859932769e-05
"28127",10,"area",0.000137995623796972
"28128",11,"area",5.62062193902347e-05
"28129",12,"area",0.000959452333022327
"28130",13,"area",4.81054563804638e-05
"28131",14,"area",0.000178664024981966
"28132",15,"area",0.000476721814689243
"28133",16,"area",1.02266113537318e-05
"28134",17,"area",0.000367221958075249
"28135",18,"area",1.28568390823706e-05
"28136",19,"area",9.26234876513325e-06
"28137",20,"area",3.16208141061835e-05
"28138",21,"area",0.00263674863795012
"28139",22,"area",1.18097339703061e-05
"28140",23,"area",0.00169747546642946
"28141",24,"area",0.00083157603645421
"28142",25,"area",6.72439742469321e-06
"28143",26,"area",2.75921935457391e-05
"28144",27,"area",0.000191146061336362
"28145",28,"area",9.9786976162956e-06
"28146",29,"area",1.35508774837099e-05
"28147",30,"area",1.73367044972899e-05
"28148",31,"area",0.000886471745006916
"28149",1,"monitoring",4.8601977467771e-06
"28150",2,"monitoring",0.000195531528264649
"28151",3,"monitoring",6.45325024885483e-06
"28152",4,"monitoring",7.79025387586893e-06
"28153",5,"monitoring",0.000398676232367354
"28154",6,"monitoring",0.0104210444270203
"28155",7,"monitoring",0.000208975293346127
"28156",8,"monitoring",0.00390978628450028
"28157",9,"monitoring",0.000303880950604901
"28158",10,"monitoring",3.54502858155765e-05
"28159",11,"monitoring",9.02988409216573e-06
"28160",12,"monitoring",3.74968550185271e-05
"28161",13,"monitoring",7.72844535762875e-06
"28162",14,"monitoring",1.27062003533435e-05
"28163",15,"monitoring",0.000119782555110389
"28164",16,"monitoring",1.02266113537318e-05
"28165",17,"monitoring",7.64723815871896e-06
"28166",18,"monitoring",4.64419075745267e-05
"28167",19,"monitoring",3.34577684699492e-05
"28168",20,"monitoring",3.16208141061835e-05
"28169",21,"monitoring",0.00197887316613132
"28170",22,"monitoring",1.18097339703061e-05
"28171",23,"monitoring",0.00209390578926072
"28172",24,"monitoring",0.000422899256843834
"28173",25,"monitoring",6.72439742469321e-06
"28174",26,"monitoring",0.000187221417835528
"28175",27,"monitoring",1.66955322756851e-05
"28176",28,"monitoring",0.000192445529884375
"28177",29,"monitoring",1.35508774837099e-05
"28178",30,"monitoring",0.000153199276371929
"28179",31,"monitoring",9.86987035304054e-06
"28180",1,"listen",4.8601977467771e-06
"28181",2,"listen",1.39057808295589e-05
"28182",3,"listen",0.00154047645530567
"28183",4,"listen",7.79025387586893e-06
"28184",5,"listen",0.00010882677669795
"28185",6,"listen",0.003164257140854
"28186",7,"listen",1.48618724246396e-05
"28187",8,"listen",1.39381844541269e-05
"28188",9,"listen",0.00190566912121376
"28189",10,"listen",0.000317449965264415
"28190",11,"listen",0.000103382554688304
"28191",12,"listen",1.038051743018e-05
"28192",13,"listen",7.72844535762875e-06
"28193",14,"listen",1.27062003533435e-05
"28194",15,"listen",6.21097251711676e-06
"28195",16,"listen",0.00449822883442127
"28196",17,"listen",0.00194535545104224
"28197",18,"listen",0.00162494012670586
"28198",19,"listen",8.1848607879581e-05
"28199",20,"listen",0.00144937495698763
"28200",21,"listen",5.24675067494919e-06
"28201",22,"listen",1.18097339703061e-05
"28202",23,"listen",7.87183148684431e-05
"28203",24,"listen",1.42224772334581e-05
"28204",25,"listen",0.00792885403831744
"28205",26,"listen",0.000386757948197765
"28206",27,"listen",1.66955322756851e-05
"28207",28,"listen",9.9786976162956e-06
"28208",29,"listen",1.35508774837099e-05
"28209",30,"listen",6.26242284555031e-05
"28210",31,"listen",0.00137633749848996
"28211",1,"track",0.000195299783828344
"28212",2,"track",1.39057808295589e-05
"28213",3,"track",0.00314192925179356
"28214",4,"track",7.79025387586893e-06
"28215",5,"track",0.000415726200347907
"28216",6,"track",0.000628753149301902
"28217",7,"track",0.000830138240294886
"28218",8,"track",0.00285390222000179
"28219",9,"track",0.00364093963937335
"28220",10,"track",0.00344508277369699
"28221",11,"track",7.97943870392692e-05
"28222",12,"track",1.038051743018e-05
"28223",13,"track",0.00156224336973678
"28224",14,"track",4.58977652790681e-05
"28225",15,"track",6.21097251711676e-06
"28226",16,"track",0.00081165557975865
"28227",17,"track",0.000846654917963954
"28228",18,"track",1.28568390823706e-05
"28229",19,"track",9.26234876513325e-06
"28230",20,"track",3.16208141061835e-05
"28231",21,"track",5.24675067494919e-06
"28232",22,"track",1.18097339703061e-05
"28233",23,"track",0.000309969336520016
"28234",24,"track",1.42224772334581e-05
"28235",25,"track",0.00128902032599492
"28236",26,"track",0.000167267764799305
"28237",27,"track",1.66955322756851e-05
"28238",28,"track",9.9786976162956e-06
"28239",29,"track",1.35508774837099e-05
"28240",30,"track",6.26242284555031e-05
"28241",31,"track",0.00109273100963136
"28242",1,"play",0.000893578266127422
"28243",2,"play",1.39057808295589e-05
"28244",3,"play",6.45325024885483e-06
"28245",4,"play",4.84901814888853e-05
"28246",5,"play",0.000296376424484035
"28247",6,"play",0.00233366100569038
"28248",7,"play",0.00102425166121637
"28249",8,"play",0.00176160836017576
"28250",9,"play",0.000490756237175934
"28251",10,"play",0.000471267972236509
"28252",11,"play",0.000315676063529614
"28253",12,"play",1.038051743018e-05
"28254",13,"play",0.000128859478426134
"28255",14,"play",0.000543771239164937
"28256",15,"play",0.00253723481316717
"28257",16,"play",0.00113222716712062
"28258",17,"play",0.000327269211417856
"28259",18,"play",0.00142342971575293
"28260",19,"play",0.0005657570019759
"28261",20,"play",5.44878164107229e-05
"28262",21,"play",1.8952489671174e-05
"28263",22,"play",1.18097339703061e-05
"28264",23,"play",0.00123497342312631
"28265",24,"play",1.42224772334581e-05
"28266",25,"play",6.72439742469321e-06
"28267",26,"play",0.000486526213378884
"28268",27,"play",6.03081645408543e-05
"28269",28,"play",0.000244578910532398
"28270",29,"play",1.35508774837099e-05
"28271",30,"play",1.73367044972899e-05
"28272",31,"play",3.56522784310957e-05
"28273",1,"review",4.8601977467771e-06
"28274",2,"review",1.39057808295589e-05
"28275",3,"review",6.45325024885483e-06
"28276",4,"review",7.79025387586893e-06
"28277",5,"review",2.3576936795184e-05
"28278",6,"review",1.6734944444499e-05
"28279",7,"review",0.0257543014866138
"28280",8,"review",1.39381844541269e-05
"28281",9,"review",1.02197859932769e-05
"28282",10,"review",9.81395132022756e-06
"28283",11,"review",5.62062193902347e-05
"28284",12,"review",3.74968550185271e-05
"28285",13,"review",0.000128859478426134
"28286",14,"review",1.27062003533435e-05
"28287",15,"review",6.21097251711676e-06
"28288",16,"review",1.02266113537318e-05
"28289",17,"review",0.000167458224788288
"28290",18,"review",1.28568390823706e-05
"28291",19,"review",9.26234876513325e-06
"28292",20,"review",8.75381180164409e-06
"28293",21,"review",6.00697066598485e-05
"28294",22,"review",1.18097339703061e-05
"28295",23,"review",0.000210861755812199
"28296",24,"review",1.42224772334581e-05
"28297",25,"review",6.72439742469321e-06
"28298",26,"review",7.63854050951541e-06
"28299",27,"review",1.66955322756851e-05
"28300",28,"review",9.9786976162956e-06
"28301",29,"review",1.35508774837099e-05
"28302",30,"review",1.73367044972899e-05
"28303",31,"review",3.56522784310957e-05
"28304",1,"item",4.8601977467771e-06
"28305",2,"item",1.39057808295589e-05
"28306",3,"item",6.45325024885483e-06
"28307",4,"item",7.79025387586893e-06
"28308",5,"item",6.52696881463085e-06
"28309",6,"item",1.6734944444499e-05
"28310",7,"item",0.0337517744285791
"28311",8,"item",1.39381844541269e-05
"28312",9,"item",1.02197859932769e-05
"28313",10,"item",9.81395132022756e-06
"28314",11,"item",9.02988409216573e-06
"28315",12,"item",1.038051743018e-05
"28316",13,"item",7.72844535762875e-06
"28317",14,"item",0.000145472460056242
"28318",15,"item",6.21097251711676e-06
"28319",16,"item",1.02266113537318e-05
"28320",17,"item",7.64723815871896e-06
"28321",18,"item",1.28568390823706e-05
"28322",19,"item",9.26234876513325e-06
"28323",20,"item",8.75381180164409e-06
"28324",21,"item",5.24675067494919e-06
"28325",22,"item",1.18097339703061e-05
"28326",23,"item",0.00143318858454194
"28327",24,"item",1.42224772334581e-05
"28328",25,"item",0.000270209862199397
"28329",26,"item",0.000346850642125318
"28330",27,"item",1.66955322756851e-05
"28331",28,"item",3.6045387940307e-05
"28332",29,"item",8.43469954880582e-05
"28333",30,"item",1.73367044972899e-05
"28334",31,"item",0.00735785617259876
"28335",1,"isolate",0.000246083673450095
"28336",2,"isolate",0.000195531528264649
"28337",3,"isolate",0.000124455035253226
"28338",4,"isolate",7.79025387586893e-06
"28339",5,"isolate",6.52696881463085e-06
"28340",6,"isolate",1.6734944444499e-05
"28341",7,"isolate",1.48618724246396e-05
"28342",8,"isolate",1.39381844541269e-05
"28343",9,"isolate",0.000891203279828149
"28344",10,"isolate",9.81395132022756e-06
"28345",11,"isolate",9.02988409216573e-06
"28346",12,"isolate",1.038051743018e-05
"28347",13,"isolate",0.000492252577631649
"28348",14,"isolate",4.58977652790681e-05
